timestamp,thread_id,thread_type,action,target_resource,resource_type,duration_ms,timeout_threshold
0,P1,WORKER,LOCK,R1,Mutex,null,null
10,P2,WORKER,LOCK,R2,Mutex,null,null
20,P3,WORKER,LOCK,R3,Mutex,null,null
30,P4,WORKER,LOCK,R4,Mutex,null,null
40,P5,WORKER,LOCK,R5,Mutex,null,null
50,P1,WORKER,LOCK,R2,Mutex,null,null
60,P2,WORKER,LOCK,R3,Mutex,null,null
70,P3,WORKER,LOCK,R4,Mutex,null,null
80,P4,WORKER,LOCK,R5,Mutex,null,null
90,P5,WORKER,LOCK,R1,Mutex,null,null
100,P6,WORKER,LOCK,R14,Message_Queue,500,null
116,P30,UI,LOCK,R37,Mutex,50,5000
134,P32,UI,LOCK,R58,Message_Queue,50,null
137,P46,UI,LOCK,R32,Message_Queue,50,null
155,P44,UI,LOCK,R58,Message_Queue,100,null
162,P33,UI,LOCK,R42,Message_Queue,null,null
177,P29,UI,LOCK,R29,Message_Queue,100,5000
187,P25,WORKER,LOCK,R40,Message_Queue,100,5000
207,P25,WORKER,LOCK,R57,Mutex,50,5000
219,P44,UI,LOCK,R45,Mutex,null,null
236,P31,WORKER,LOCK,R24,Mutex,100,null
255,P29,WORKER,LOCK,R6,Message_Queue,500,5000
274,P46,WORKER,LOCK,R27,Mutex,500,null
275,P27,UI,LOCK,R59,Message_Queue,50,5000
278,P29,UI,LOCK,R39,Message_Queue,50,null
290,P1,WORKER,LOCK,R26,Mutex,100,5000
303,P22,WORKER,LOCK,R40,Message_Queue,100,5000
309,P21,WORKER,LOCK,R29,Mutex,null,null
322,P9,WORKER,LOCK,R48,Mutex,50,5000
332,P22,UI,LOCK,R37,Message_Queue,null,5000
342,P43,WORKER,LOCK,R56,Message_Queue,500,5000
346,P9,UI,LOCK,R59,Message_Queue,50,null
348,P31,WORKER,LOCK,R2,Mutex,100,null
362,P43,WORKER,LOCK,R39,Message_Queue,50,null
367,P38,WORKER,LOCK,R34,Message_Queue,50,null
387,P13,UI,LOCK,R14,Message_Queue,500,null
405,P42,WORKER,LOCK,R24,Mutex,50,null
424,P4,WORKER,LOCK,R5,Message_Queue,100,5000
425,P44,UI,LOCK,R6,Message_Queue,null,5000
442,P31,WORKER,LOCK,R2,Message_Queue,null,null
447,P13,UI,LOCK,R9,Message_Queue,100,5000
451,P22,WORKER,LOCK,R33,Mutex,500,5000
460,P29,WORKER,LOCK,R54,Message_Queue,500,null
477,P42,WORKER,LOCK,R39,Message_Queue,null,null
482,P49,WORKER,LOCK,R42,Mutex,null,5000
487,P40,UI,LOCK,R21,Mutex,100,5000
492,P29,UI,LOCK,R34,Mutex,null,null
511,P40,UI,LOCK,R37,Mutex,100,5000
517,P46,WORKER,LOCK,R8,Message_Queue,null,5000
521,P30,WORKER,LOCK,R54,Mutex,100,null
528,P5,UI,LOCK,R60,Mutex,50,null
546,P39,UI,LOCK,R26,Mutex,50,null
551,P10,WORKER,LOCK,R20,Message_Queue,100,5000
560,P30,UI,LOCK,R10,Mutex,500,5000
580,P33,UI,LOCK,R20,Mutex,50,5000
582,P7,UI,LOCK,R17,Message_Queue,500,5000
592,P40,WORKER,LOCK,R20,Mutex,50,null
602,P21,WORKER,LOCK,R7,Message_Queue,100,5000
613,P7,UI,LOCK,R57,Message_Queue,null,5000
627,P30,UI,LOCK,R12,Mutex,100,null
628,P44,UI,LOCK,R17,Message_Queue,null,5000
637,P23,WORKER,LOCK,R34,Mutex,null,5000
644,P30,WORKER,LOCK,R35,Message_Queue,100,null
657,P37,UI,LOCK,R58,Mutex,500,5000
672,P33,WORKER,LOCK,R29,Message_Queue,50,null
686,P3,UI,LOCK,R51,Message_Queue,500,5000
700,P27,WORKER,LOCK,R59,Message_Queue,100,null
712,P21,UI,LOCK,R8,Mutex,500,5000
713,P50,WORKER,LOCK,R12,Message_Queue,500,null
717,P14,WORKER,LOCK,R29,Message_Queue,50,null
735,P43,WORKER,LOCK,R39,Mutex,50,5000
747,P8,WORKER,LOCK,R37,Mutex,500,null
751,P26,WORKER,LOCK,R10,Message_Queue,50,5000
765,P12,WORKER,LOCK,R41,Message_Queue,100,null
772,P33,WORKER,LOCK,R5,Mutex,100,5000
774,P37,UI,LOCK,R31,Message_Queue,100,null
790,P41,WORKER,LOCK,R44,Message_Queue,100,null
808,P50,WORKER,LOCK,R29,Message_Queue,100,null
813,P18,UI,LOCK,R44,Mutex,100,null
826,P4,UI,LOCK,R56,Message_Queue,50,5000
828,P37,UI,LOCK,R22,Message_Queue,500,5000
841,P21,UI,LOCK,R32,Message_Queue,500,null
842,P40,UI,LOCK,R25,Mutex,null,null
851,P46,UI,LOCK,R34,Message_Queue,null,null
857,P10,UI,LOCK,R45,Mutex,50,5000
870,P46,UI,LOCK,R56,Mutex,500,null
875,P45,UI,LOCK,R51,Mutex,null,5000
883,P42,WORKER,LOCK,R49,Mutex,50,null
893,P45,UI,LOCK,R44,Mutex,50,5000
907,P4,WORKER,LOCK,R28,Message_Queue,500,5000
909,P3,UI,LOCK,R20,Message_Queue,50,null
916,P3,WORKER,LOCK,R30,Message_Queue,null,5000
927,P18,WORKER,LOCK,R49,Message_Queue,500,null
939,P13,UI,LOCK,R58,Mutex,50,5000
945,P24,WORKER,LOCK,R38,Mutex,50,null
951,P6,WORKER,LOCK,R45,Message_Queue,100,5000
953,P32,UI,LOCK,R19,Message_Queue,500,5000
969,P24,UI,LOCK,R15,Mutex,100,null
978,P13,UI,LOCK,R49,Mutex,100,null
998,P34,UI,LOCK,R60,Message_Queue,100,5000
1008,P23,WORKER,LOCK,R21,Mutex,null,5000
1010,P33,WORKER,LOCK,R23,Message_Queue,null,5000
1030,P3,UI,LOCK,R51,Message_Queue,100,5000
1043,P9,WORKER,LOCK,R14,Message_Queue,50,5000
1048,P44,UI,LOCK,R8,Mutex,50,null
1066,P41,WORKER,LOCK,R3,Mutex,null,null
1077,P10,WORKER,LOCK,R56,Message_Queue,50,5000
1078,P47,UI,LOCK,R8,Mutex,100,null
1087,P50,UI,LOCK,R13,Mutex,500,null
1088,P18,UI,LOCK,R14,Message_Queue,100,5000
1100,P25,UI,LOCK,R57,Mutex,100,5000
1120,P20,UI,LOCK,R16,Message_Queue,50,null
1122,P8,UI,LOCK,R15,Mutex,null,null
1138,P22,WORKER,LOCK,R19,Mutex,100,5000
1146,P12,UI,LOCK,R1,Mutex,50,5000
1151,P35,WORKER,LOCK,R59,Message_Queue,null,null
1166,P16,UI,LOCK,R54,Message_Queue,500,null
1171,P35,WORKER,LOCK,R11,Message_Queue,null,null
1186,P9,WORKER,LOCK,R5,Mutex,50,5000
1193,P14,WORKER,LOCK,R21,Mutex,100,5000
1198,P29,WORKER,LOCK,R6,Message_Queue,500,null
1204,P39,UI,LOCK,R16,Message_Queue,50,null
1212,P43,UI,LOCK,R14,Mutex,500,null
1223,P35,UI,LOCK,R6,Mutex,100,null
1232,P49,UI,LOCK,R28,Mutex,100,null
1241,P37,UI,LOCK,R34,Message_Queue,100,null
1260,P25,WORKER,LOCK,R60,Mutex,null,5000
1272,P20,UI,LOCK,R57,Message_Queue,null,null
1283,P2,WORKER,LOCK,R32,Mutex,50,null
1287,P34,UI,LOCK,R22,Message_Queue,500,5000
1291,P45,WORKER,LOCK,R38,Mutex,50,5000
1294,P32,UI,LOCK,R58,Message_Queue,500,null
1302,P41,UI,LOCK,R47,Message_Queue,null,5000
1321,P26,WORKER,LOCK,R27,Mutex,500,5000
1325,P10,WORKER,LOCK,R60,Message_Queue,100,5000
1335,P12,UI,LOCK,R56,Mutex,500,5000
1351,P40,WORKER,LOCK,R50,Message_Queue,100,null
1363,P39,WORKER,LOCK,R5,Message_Queue,50,5000
1368,P2,WORKER,LOCK,R39,Message_Queue,100,null
1383,P23,UI,LOCK,R43,Mutex,100,null
1401,P21,WORKER,LOCK,R51,Mutex,100,5000
1409,P18,UI,LOCK,R11,Mutex,500,null
1419,P26,WORKER,LOCK,R47,Message_Queue,500,5000
1433,P5,WORKER,LOCK,R28,Mutex,100,5000
1451,P39,UI,LOCK,R9,Mutex,50,null
1471,P23,WORKER,LOCK,R46,Message_Queue,50,null
1482,P47,UI,LOCK,R28,Message_Queue,null,null
1486,P38,UI,LOCK,R54,Message_Queue,null,null
1497,P47,UI,LOCK,R28,Mutex,50,null
1517,P3,UI,LOCK,R52,Mutex,50,null
1521,P44,WORKER,LOCK,R8,Message_Queue,100,5000
1536,P19,UI,LOCK,R38,Message_Queue,50,null
1552,P14,UI,LOCK,R25,Mutex,500,5000
1554,P18,WORKER,LOCK,R52,Mutex,500,null
1567,P16,WORKER,LOCK,R40,Mutex,100,5000
1584,P28,UI,LOCK,R8,Message_Queue,null,null
1597,P35,UI,LOCK,R16,Mutex,100,null
1603,P21,UI,LOCK,R2,Mutex,50,5000
1622,P41,UI,LOCK,R52,Message_Queue,null,5000
1631,P17,WORKER,LOCK,R25,Message_Queue,500,null
1645,P9,WORKER,LOCK,R28,Mutex,100,5000
1664,P35,UI,LOCK,R28,Message_Queue,50,null
1674,P29,UI,LOCK,R8,Mutex,50,5000
1677,P24,UI,LOCK,R9,Message_Queue,100,null
1679,P39,WORKER,LOCK,R32,Mutex,500,null
1692,P37,UI,LOCK,R2,Message_Queue,500,5000
1696,P23,WORKER,LOCK,R11,Message_Queue,null,null
1700,P20,WORKER,LOCK,R33,Message_Queue,500,null
1715,P50,WORKER,LOCK,R42,Mutex,500,null
1717,P16,UI,LOCK,R26,Message_Queue,500,5000
1726,P25,WORKER,LOCK,R8,Message_Queue,50,null
1731,P34,UI,LOCK,R8,Message_Queue,500,5000
1735,P45,UI,LOCK,R57,Message_Queue,100,null
1739,P31,WORKER,LOCK,R29,Message_Queue,500,null
1756,P30,WORKER,LOCK,R33,Mutex,100,null
1774,P43,WORKER,LOCK,R39,Mutex,null,null
1786,P16,WORKER,LOCK,R4,Mutex,100,null
1795,P21,UI,LOCK,R48,Message_Queue,50,null
1796,P32,WORKER,LOCK,R3,Message_Queue,null,null
1814,P25,UI,LOCK,R43,Message_Queue,500,null
1833,P25,UI,LOCK,R29,Message_Queue,null,null
1848,P27,WORKER,LOCK,R16,Message_Queue,500,5000
1857,P44,WORKER,LOCK,R50,Mutex,50,null
1859,P22,UI,LOCK,R54,Message_Queue,500,null
1878,P28,UI,LOCK,R8,Message_Queue,null,5000
1895,P3,WORKER,LOCK,R19,Message_Queue,100,null
1905,P19,UI,LOCK,R52,Mutex,null,5000
1917,P3,UI,LOCK,R3,Message_Queue,100,5000
1919,P36,UI,LOCK,R23,Message_Queue,100,null
1939,P26,UI,LOCK,R56,Message_Queue,null,5000
1943,P33,UI,LOCK,R52,Message_Queue,500,5000
1959,P44,UI,LOCK,R18,Message_Queue,50,null
1979,P3,WORKER,LOCK,R29,Mutex,null,null
1988,P49,WORKER,LOCK,R55,Message_Queue,null,null
2005,P15,WORKER,LOCK,R52,Message_Queue,50,null
2023,P7,UI,LOCK,R6,Message_Queue,100,null
2030,P20,WORKER,LOCK,R52,Mutex,null,5000
2047,P35,UI,LOCK,R54,Message_Queue,100,5000
2054,P11,UI,LOCK,R1,Mutex,50,null
2059,P43,UI,LOCK,R31,Message_Queue,50,null
2077,P43,WORKER,LOCK,R25,Mutex,100,5000
2083,P22,WORKER,LOCK,R47,Message_Queue,50,5000
2090,P28,UI,LOCK,R41,Mutex,500,null
2095,P47,WORKER,LOCK,R47,Mutex,500,5000
2099,P27,WORKER,LOCK,R34,Message_Queue,50,5000
2113,P29,UI,LOCK,R18,Mutex,500,null
2116,P33,WORKER,LOCK,R14,Mutex,500,5000
2119,P31,UI,LOCK,R60,Message_Queue,50,5000
2129,P22,UI,LOCK,R38,Message_Queue,50,null
2137,P9,UI,LOCK,R39,Mutex,100,null
2148,P21,WORKER,LOCK,R23,Mutex,500,null
2154,P29,UI,LOCK,R8,Message_Queue,50,5000
2169,P14,UI,LOCK,R2,Message_Queue,100,5000
2170,P46,WORKER,LOCK,R30,Mutex,100,null
2183,P37,WORKER,LOCK,R58,Message_Queue,500,5000
2186,P1,UI,LOCK,R38,Message_Queue,500,null
2188,P8,UI,LOCK,R16,Mutex,500,null
2190,P34,WORKER,LOCK,R2,Message_Queue,null,null
2195,P26,UI,LOCK,R33,Message_Queue,500,null
2200,P11,UI,LOCK,R32,Mutex,500,null
2216,P50,UI,LOCK,R44,Mutex,500,null
2222,P16,WORKER,LOCK,R46,Message_Queue,50,null
2224,P49,WORKER,LOCK,R20,Message_Queue,100,5000
2243,P32,UI,LOCK,R8,Mutex,null,5000
2248,P7,UI,LOCK,R11,Message_Queue,null,5000
2268,P28,WORKER,LOCK,R34,Message_Queue,50,null
2284,P48,WORKER,LOCK,R16,Message_Queue,50,null
2296,P14,WORKER,LOCK,R15,Mutex,100,5000
2316,P1,UI,LOCK,R29,Message_Queue,null,5000
2335,P15,WORKER,LOCK,R59,Mutex,100,null
2342,P3,WORKER,LOCK,R29,Message_Queue,100,5000
2362,P29,UI,LOCK,R47,Mutex,null,null
2375,P38,WORKER,LOCK,R39,Message_Queue,500,null
2395,P16,UI,LOCK,R2,Mutex,500,5000
2414,P45,WORKER,LOCK,R17,Mutex,500,null
2417,P1,WORKER,LOCK,R16,Mutex,50,null
2425,P8,WORKER,LOCK,R60,Message_Queue,100,5000
2445,P4,UI,LOCK,R48,Mutex,100,null
2454,P31,UI,LOCK,R14,Mutex,null,5000
2460,P47,WORKER,LOCK,R44,Mutex,100,null
2468,P20,WORKER,LOCK,R44,Message_Queue,50,5000
2479,P36,WORKER,LOCK,R22,Message_Queue,null,null
2492,P34,UI,LOCK,R20,Message_Queue,100,5000
2500,P19,WORKER,LOCK,R27,Message_Queue,500,null
2507,P33,WORKER,LOCK,R4,Mutex,50,null
2509,P24,WORKER,LOCK,R59,Mutex,500,5000
2526,P48,UI,LOCK,R28,Mutex,100,null
2536,P27,UI,LOCK,R60,Message_Queue,500,5000
2545,P31,WORKER,LOCK,R12,Mutex,100,5000
2549,P43,WORKER,LOCK,R15,Message_Queue,null,5000
2565,P50,UI,LOCK,R14,Mutex,500,null
2580,P18,WORKER,LOCK,R36,Message_Queue,100,null
2591,P33,WORKER,LOCK,R40,Mutex,50,null
2608,P33,UI,LOCK,R12,Mutex,500,5000
2627,P39,WORKER,LOCK,R40,Message_Queue,100,null
2646,P44,WORKER,LOCK,R19,Message_Queue,100,5000
2654,P6,UI,LOCK,R40,Mutex,50,5000
2662,P4,UI,LOCK,R4,Message_Queue,50,null
2674,P38,WORKER,LOCK,R60,Mutex,500,null
2684,P41,WORKER,LOCK,R32,Message_Queue,50,null
2704,P30,UI,LOCK,R53,Message_Queue,50,null
2708,P31,WORKER,LOCK,R30,Message_Queue,500,null
2727,P30,UI,LOCK,R38,Message_Queue,500,5000
2732,P8,WORKER,LOCK,R11,Mutex,null,null
2748,P14,UI,LOCK,R12,Message_Queue,500,null
2761,P30,UI,LOCK,R36,Message_Queue,null,5000
2777,P7,UI,LOCK,R46,Message_Queue,100,5000
2794,P47,UI,LOCK,R49,Message_Queue,100,5000
2798,P49,UI,LOCK,R6,Message_Queue,100,5000
2816,P12,UI,LOCK,R40,Mutex,50,null
2836,P24,WORKER,LOCK,R59,Message_Queue,100,5000
2842,P34,UI,LOCK,R12,Mutex,100,null
2857,P16,UI,LOCK,R23,Mutex,50,null
2858,P13,UI,LOCK,R60,Mutex,null,null
2876,P23,WORKER,LOCK,R56,Mutex,500,5000
2896,P12,UI,LOCK,R35,Message_Queue,null,null
2897,P26,WORKER,LOCK,R11,Message_Queue,50,5000
2914,P34,UI,LOCK,R32,Mutex,100,5000
2929,P25,UI,LOCK,R45,Message_Queue,50,5000
2930,P10,WORKER,LOCK,R32,Message_Queue,100,null
2933,P33,UI,LOCK,R17,Message_Queue,500,5000
2935,P37,UI,LOCK,R51,Mutex,50,5000
2955,P34,UI,LOCK,R60,Message_Queue,50,null
2958,P42,WORKER,LOCK,R11,Mutex,50,5000
2966,P27,WORKER,LOCK,R39,Message_Queue,50,5000
2972,P18,WORKER,LOCK,R44,Mutex,null,5000
2979,P22,WORKER,LOCK,R14,Message_Queue,null,5000
2998,P21,UI,LOCK,R18,Mutex,50,null
3003,P31,UI,LOCK,R15,Message_Queue,50,5000
3004,P23,UI,LOCK,R11,Mutex,100,null
3017,P25,WORKER,LOCK,R47,Message_Queue,500,null
3030,P4,UI,LOCK,R32,Mutex,500,5000
3033,P18,WORKER,LOCK,R9,Mutex,50,5000
3050,P8,UI,LOCK,R9,Message_Queue,null,null
3054,P21,UI,LOCK,R9,Message_Queue,null,5000
3072,P27,UI,LOCK,R50,Mutex,100,null
3073,P37,UI,LOCK,R34,Message_Queue,100,5000
3089,P29,UI,LOCK,R31,Message_Queue,100,null
3095,P12,WORKER,LOCK,R42,Message_Queue,100,null
3103,P16,WORKER,LOCK,R48,Mutex,50,5000
3118,P22,UI,LOCK,R58,Mutex,100,5000
3129,P26,WORKER,LOCK,R30,Message_Queue,500,5000
3138,P10,UI,LOCK,R21,Mutex,null,null
3147,P45,UI,LOCK,R36,Message_Queue,500,5000
3157,P23,WORKER,LOCK,R44,Mutex,100,5000
3162,P12,WORKER,LOCK,R21,Message_Queue,50,null
3166,P43,UI,LOCK,R12,Mutex,500,null
3183,P5,UI,LOCK,R11,Message_Queue,null,null
3191,P40,WORKER,LOCK,R31,Mutex,100,null
3207,P16,UI,LOCK,R3,Message_Queue,null,null
