timestamp,thread_id,thread_type,action,target_resource,resource_type,duration_ms,timeout_threshold
0,P1,WORKER,LOCK,R1,Mutex,null,null
10,P2,WORKER,LOCK,R2,Mutex,null,null
20,P3,WORKER,LOCK,R3,Mutex,null,null
30,P4,WORKER,LOCK,R4,Mutex,null,null
40,P5,WORKER,LOCK,R5,Mutex,null,null
50,P1,WORKER,LOCK,R2,Mutex,null,null
60,P2,WORKER,LOCK,R3,Mutex,null,null
70,P3,WORKER,LOCK,R4,Mutex,null,null
80,P4,WORKER,LOCK,R5,Mutex,null,null
90,P5,WORKER,LOCK,R1,Mutex,null,null
100,P93,WORKER,LOCK,R34,Mutex,50,null
120,P12,UI,LOCK,R106,Message_Queue,50,null
138,P71,UI,LOCK,R14,Message_Queue,100,null
155,P6,UI,LOCK,R55,Message_Queue,100,5000
165,P26,UI,LOCK,R46,Message_Queue,100,null
180,P81,WORKER,LOCK,R96,Message_Queue,null,5000
182,P96,WORKER,LOCK,R116,Message_Queue,50,null
196,P22,UI,LOCK,R1,Message_Queue,500,5000
198,P29,WORKER,LOCK,R105,Message_Queue,50,null
205,P24,UI,LOCK,R53,Message_Queue,50,5000
210,P68,UI,LOCK,R65,Message_Queue,500,5000
217,P13,UI,LOCK,R5,Message_Queue,100,5000
231,P68,UI,LOCK,R109,Mutex,null,5000
235,P72,WORKER,LOCK,R73,Mutex,null,null
247,P46,WORKER,LOCK,R77,Mutex,null,5000
251,P8,WORKER,LOCK,R117,Message_Queue,null,5000
258,P60,WORKER,LOCK,R99,Mutex,100,5000
261,P38,UI,LOCK,R69,Message_Queue,null,5000
279,P72,WORKER,LOCK,R57,Message_Queue,50,5000
285,P79,UI,LOCK,R69,Mutex,50,null
294,P26,UI,LOCK,R11,Mutex,100,5000
300,P40,WORKER,LOCK,R71,Mutex,null,null
318,P3,UI,LOCK,R11,Mutex,null,null
320,P48,WORKER,LOCK,R66,Message_Queue,50,5000
338,P40,UI,LOCK,R52,Mutex,100,null
356,P51,UI,LOCK,R63,Mutex,null,null
360,P11,WORKER,LOCK,R77,Message_Queue,50,5000
378,P18,WORKER,LOCK,R101,Message_Queue,500,5000
390,P57,UI,LOCK,R80,Mutex,50,null
399,P87,UI,LOCK,R64,Message_Queue,100,null
402,P11,UI,LOCK,R89,Mutex,500,null
414,P91,UI,LOCK,R36,Message_Queue,500,null
433,P75,WORKER,LOCK,R28,Mutex,500,5000
436,P76,UI,LOCK,R24,Mutex,50,null
440,P34,UI,LOCK,R76,Message_Queue,null,5000
460,P80,WORKER,LOCK,R27,Mutex,null,null
478,P58,UI,LOCK,R119,Message_Queue,500,5000
479,P62,WORKER,LOCK,R60,Mutex,500,null
482,P18,UI,LOCK,R50,Message_Queue,500,5000
487,P57,WORKER,LOCK,R39,Mutex,null,5000
488,P92,WORKER,LOCK,R20,Mutex,null,5000
501,P74,UI,LOCK,R44,Mutex,100,5000
503,P12,UI,LOCK,R93,Message_Queue,500,5000
508,P14,UI,LOCK,R8,Mutex,500,null
509,P80,WORKER,LOCK,R78,Message_Queue,500,5000
515,P99,UI,LOCK,R74,Mutex,500,5000
526,P96,UI,LOCK,R112,Message_Queue,500,5000
545,P87,WORKER,LOCK,R94,Message_Queue,null,null
551,P42,UI,LOCK,R77,Message_Queue,100,5000
570,P55,WORKER,LOCK,R7,Message_Queue,null,5000
577,P95,UI,LOCK,R91,Message_Queue,100,null
593,P3,UI,LOCK,R110,Mutex,null,5000
611,P10,UI,LOCK,R27,Mutex,null,null
621,P71,UI,LOCK,R90,Mutex,100,5000
625,P39,UI,LOCK,R66,Mutex,50,null
627,P66,WORKER,LOCK,R120,Mutex,null,null
641,P97,WORKER,LOCK,R33,Mutex,null,null
654,P30,UI,LOCK,R24,Mutex,null,5000
668,P4,WORKER,LOCK,R89,Mutex,null,null
686,P58,UI,LOCK,R21,Message_Queue,500,null
687,P66,UI,LOCK,R82,Message_Queue,null,5000
699,P89,UI,LOCK,R38,Message_Queue,100,5000
707,P4,UI,LOCK,R53,Mutex,50,5000
711,P34,WORKER,LOCK,R34,Mutex,500,5000
727,P71,UI,LOCK,R74,Message_Queue,50,null
745,P39,UI,LOCK,R67,Mutex,100,5000
761,P28,WORKER,LOCK,R63,Message_Queue,100,5000
768,P91,WORKER,LOCK,R21,Message_Queue,500,5000
782,P54,WORKER,LOCK,R8,Mutex,50,null
785,P58,UI,LOCK,R31,Mutex,null,5000
790,P32,UI,LOCK,R16,Message_Queue,500,5000
797,P72,UI,LOCK,R76,Mutex,100,5000
800,P95,UI,LOCK,R5,Message_Queue,null,null
809,P70,WORKER,LOCK,R107,Message_Queue,500,5000
816,P10,UI,LOCK,R41,Mutex,100,5000
833,P10,WORKER,LOCK,R32,Mutex,50,5000
838,P19,UI,LOCK,R70,Mutex,100,null
852,P85,UI,LOCK,R49,Message_Queue,500,5000
864,P62,UI,LOCK,R97,Message_Queue,null,null
876,P76,WORKER,LOCK,R68,Mutex,null,null
877,P40,UI,LOCK,R81,Message_Queue,100,null
890,P41,WORKER,LOCK,R96,Mutex,null,null
907,P1,UI,LOCK,R41,Message_Queue,50,5000
926,P36,UI,LOCK,R85,Message_Queue,null,5000
934,P89,UI,LOCK,R47,Mutex,null,null
938,P62,UI,LOCK,R58,Message_Queue,50,null
946,P40,WORKER,LOCK,R68,Message_Queue,null,5000
951,P58,WORKER,LOCK,R69,Mutex,50,null
954,P86,UI,LOCK,R68,Mutex,null,5000
966,P71,UI,LOCK,R119,Message_Queue,500,5000
967,P81,UI,LOCK,R86,Message_Queue,50,null
974,P40,UI,LOCK,R15,Mutex,50,null
990,P49,UI,LOCK,R89,Message_Queue,100,5000
1005,P23,WORKER,LOCK,R90,Mutex,100,null
1010,P16,UI,LOCK,R20,Mutex,null,5000
1027,P78,WORKER,LOCK,R110,Message_Queue,100,5000
1044,P99,WORKER,LOCK,R74,Message_Queue,100,null
1047,P5,UI,LOCK,R62,Mutex,500,null
1059,P90,UI,LOCK,R82,Mutex,null,5000
1074,P53,WORKER,LOCK,R101,Message_Queue,50,null
1076,P14,UI,LOCK,R115,Mutex,100,null
1095,P24,UI,LOCK,R80,Mutex,50,null
1104,P2,WORKER,LOCK,R90,Message_Queue,500,5000
1122,P20,WORKER,LOCK,R113,Message_Queue,100,null
1125,P100,WORKER,LOCK,R119,Mutex,500,null
1140,P89,WORKER,LOCK,R99,Mutex,100,null
1147,P66,WORKER,LOCK,R32,Message_Queue,500,null
1153,P53,UI,LOCK,R14,Mutex,null,5000
1163,P88,WORKER,LOCK,R23,Mutex,50,null
1167,P63,UI,LOCK,R77,Message_Queue,500,null
1178,P62,UI,LOCK,R87,Message_Queue,100,5000
1184,P12,UI,LOCK,R47,Mutex,500,null
1196,P28,UI,LOCK,R113,Message_Queue,null,5000
1203,P34,UI,LOCK,R16,Message_Queue,500,5000
1214,P72,UI,LOCK,R47,Mutex,50,null
1217,P80,UI,LOCK,R80,Message_Queue,null,5000
1235,P27,WORKER,LOCK,R13,Mutex,50,null
1240,P55,UI,LOCK,R63,Message_Queue,100,null
1248,P25,UI,LOCK,R15,Mutex,null,null
1251,P42,UI,LOCK,R44,Message_Queue,100,5000
1271,P71,UI,LOCK,R102,Message_Queue,50,null
1280,P25,WORKER,LOCK,R69,Mutex,500,5000
1299,P21,UI,LOCK,R20,Mutex,500,5000
1313,P4,WORKER,LOCK,R95,Mutex,500,5000
1322,P18,WORKER,LOCK,R96,Mutex,500,5000
1335,P59,WORKER,LOCK,R2,Message_Queue,null,5000
1353,P52,UI,LOCK,R94,Message_Queue,500,null
1365,P3,UI,LOCK,R80,Mutex,100,null
1380,P46,UI,LOCK,R86,Mutex,500,5000
1396,P76,WORKER,LOCK,R31,Mutex,50,5000
1409,P18,WORKER,LOCK,R28,Message_Queue,null,5000
1410,P98,UI,LOCK,R26,Message_Queue,50,null
1412,P46,UI,LOCK,R92,Message_Queue,500,null
1421,P43,WORKER,LOCK,R30,Message_Queue,500,5000
1441,P47,WORKER,LOCK,R58,Mutex,50,null
1450,P55,WORKER,LOCK,R58,Message_Queue,null,5000
1462,P8,WORKER,LOCK,R102,Mutex,null,null
1467,P80,WORKER,LOCK,R82,Mutex,500,5000
1476,P52,UI,LOCK,R27,Mutex,50,5000
1477,P6,WORKER,LOCK,R8,Message_Queue,null,null
1481,P80,UI,LOCK,R33,Mutex,500,5000
1489,P12,UI,LOCK,R82,Message_Queue,500,null
1494,P31,UI,LOCK,R27,Mutex,500,5000
1505,P33,WORKER,LOCK,R66,Message_Queue,null,5000
1522,P70,UI,LOCK,R24,Mutex,500,5000
1533,P63,WORKER,LOCK,R47,Message_Queue,null,5000
1536,P20,WORKER,LOCK,R50,Message_Queue,500,null
1546,P11,WORKER,LOCK,R12,Message_Queue,50,null
1562,P27,WORKER,LOCK,R58,Mutex,50,null
1579,P22,UI,LOCK,R53,Mutex,500,null
1585,P89,UI,LOCK,R60,Message_Queue,50,5000
1605,P81,UI,LOCK,R46,Message_Queue,500,null
1624,P99,UI,LOCK,R19,Mutex,100,null
1628,P92,UI,LOCK,R100,Message_Queue,50,null
1638,P77,WORKER,LOCK,R92,Message_Queue,500,null
1640,P57,UI,LOCK,R79,Message_Queue,null,5000
1657,P32,WORKER,LOCK,R59,Message_Queue,100,5000
1664,P55,WORKER,LOCK,R78,Mutex,500,null
1668,P28,UI,LOCK,R48,Mutex,100,null
1686,P21,UI,LOCK,R59,Mutex,50,null
1696,P91,WORKER,LOCK,R50,Message_Queue,500,null
1703,P53,WORKER,LOCK,R51,Message_Queue,null,null
1723,P70,WORKER,LOCK,R9,Message_Queue,500,5000
1726,P75,WORKER,LOCK,R54,Message_Queue,null,5000
1733,P55,UI,LOCK,R39,Message_Queue,null,5000
1734,P60,UI,LOCK,R57,Message_Queue,100,null
1752,P1,UI,LOCK,R112,Mutex,500,5000
1769,P31,WORKER,LOCK,R37,Message_Queue,100,5000
1784,P16,UI,LOCK,R26,Mutex,500,5000
1802,P95,UI,LOCK,R45,Message_Queue,100,5000
1808,P34,UI,LOCK,R86,Message_Queue,50,null
1813,P7,UI,LOCK,R23,Message_Queue,100,null
1828,P3,WORKER,LOCK,R61,Message_Queue,100,5000
1834,P69,WORKER,LOCK,R55,Message_Queue,null,5000
1836,P88,UI,LOCK,R116,Message_Queue,500,5000
1851,P7,WORKER,LOCK,R71,Mutex,100,null
1866,P42,WORKER,LOCK,R34,Mutex,null,null
1881,P76,UI,LOCK,R66,Mutex,50,null
1887,P25,UI,LOCK,R44,Message_Queue,50,null
1896,P8,UI,LOCK,R94,Message_Queue,null,5000
1897,P49,UI,LOCK,R43,Message_Queue,500,null
1902,P22,UI,LOCK,R53,Mutex,500,null
1910,P31,WORKER,LOCK,R68,Message_Queue,500,null
1929,P19,UI,LOCK,R102,Mutex,50,null
1938,P21,UI,LOCK,R19,Message_Queue,500,5000
1939,P49,UI,LOCK,R27,Message_Queue,null,5000
1945,P16,WORKER,LOCK,R48,Message_Queue,100,5000
1954,P55,WORKER,LOCK,R105,Message_Queue,null,5000
1962,P26,WORKER,LOCK,R117,Message_Queue,null,5000
1963,P76,UI,LOCK,R98,Mutex,500,5000
1974,P46,WORKER,LOCK,R51,Mutex,100,5000
1985,P47,UI,LOCK,R97,Mutex,100,5000
2003,P6,WORKER,LOCK,R71,Message_Queue,50,null
2010,P21,WORKER,LOCK,R41,Mutex,500,null
2027,P54,WORKER,LOCK,R81,Mutex,null,5000
2044,P99,UI,LOCK,R65,Message_Queue,null,null
2052,P100,UI,LOCK,R117,Mutex,50,5000
2053,P53,UI,LOCK,R91,Mutex,50,null
2062,P18,WORKER,LOCK,R81,Message_Queue,null,5000
2075,P77,UI,LOCK,R115,Mutex,null,null
2093,P33,WORKER,LOCK,R70,Message_Queue,50,null
2105,P9,UI,LOCK,R78,Mutex,100,null
2124,P53,WORKER,LOCK,R28,Mutex,null,5000
2141,P82,WORKER,LOCK,R96,Mutex,100,null
2161,P97,UI,LOCK,R55,Message_Queue,500,null
2173,P18,WORKER,LOCK,R97,Mutex,100,5000
2192,P91,UI,LOCK,R105,Message_Queue,500,null
2193,P13,WORKER,LOCK,R104,Mutex,null,5000
2208,P80,WORKER,LOCK,R103,Message_Queue,100,null
2219,P49,WORKER,LOCK,R24,Mutex,null,5000
2237,P45,UI,LOCK,R113,Mutex,500,null
2256,P66,UI,LOCK,R18,Message_Queue,null,null
2262,P49,UI,LOCK,R77,Mutex,100,null
2282,P80,UI,LOCK,R58,Message_Queue,500,null
2299,P95,UI,LOCK,R23,Message_Queue,100,null
2303,P4,WORKER,LOCK,R55,Message_Queue,500,null
2322,P33,UI,LOCK,R98,Mutex,100,null
2341,P15,UI,LOCK,R115,Mutex,500,null
2361,P40,WORKER,LOCK,R48,Message_Queue,500,5000
2368,P58,UI,LOCK,R52,Mutex,null,null
2369,P73,UI,LOCK,R35,Message_Queue,null,null
2387,P24,WORKER,LOCK,R99,Mutex,null,5000
2392,P67,UI,LOCK,R105,Message_Queue,500,null
2393,P16,WORKER,LOCK,R71,Mutex,100,null
2394,P12,UI,LOCK,R44,Message_Queue,500,5000
2397,P60,UI,LOCK,R50,Message_Queue,500,null
2408,P80,UI,LOCK,R72,Message_Queue,100,5000
2419,P88,UI,LOCK,R33,Message_Queue,500,null
2439,P37,UI,LOCK,R56,Message_Queue,50,5000
2444,P54,UI,LOCK,R34,Message_Queue,null,null
2449,P97,WORKER,LOCK,R97,Mutex,50,null
2457,P69,WORKER,LOCK,R52,Message_Queue,100,null
2467,P2,UI,LOCK,R16,Message_Queue,50,5000
2475,P68,UI,LOCK,R57,Mutex,100,5000
2494,P62,WORKER,LOCK,R100,Mutex,500,null
2499,P72,UI,LOCK,R113,Message_Queue,null,null
2503,P30,UI,LOCK,R22,Mutex,50,null
2522,P40,UI,LOCK,R50,Message_Queue,50,5000
2540,P68,WORKER,LOCK,R90,Mutex,null,null
2541,P21,WORKER,LOCK,R38,Mutex,50,null
2559,P51,WORKER,LOCK,R73,Message_Queue,500,5000
2563,P60,UI,LOCK,R19,Mutex,500,null
2579,P32,WORKER,LOCK,R18,Message_Queue,null,null
2588,P46,WORKER,LOCK,R65,Mutex,50,null
2595,P61,UI,LOCK,R41,Message_Queue,50,null
2602,P49,WORKER,LOCK,R86,Mutex,100,null
2618,P3,WORKER,LOCK,R58,Message_Queue,null,5000
2624,P13,UI,LOCK,R44,Message_Queue,100,null
2625,P29,UI,LOCK,R14,Mutex,100,null
2642,P37,UI,LOCK,R95,Message_Queue,500,null
2644,P67,WORKER,LOCK,R52,Mutex,null,null
2647,P7,WORKER,LOCK,R28,Mutex,500,null
2652,P68,UI,LOCK,R62,Message_Queue,500,5000
2665,P61,WORKER,LOCK,R30,Mutex,500,5000
2677,P37,WORKER,LOCK,R23,Message_Queue,500,5000
2696,P93,UI,LOCK,R3,Mutex,50,5000
2711,P83,WORKER,LOCK,R35,Message_Queue,null,5000
2712,P24,WORKER,LOCK,R84,Message_Queue,50,5000
2716,P30,UI,LOCK,R46,Message_Queue,100,null
2720,P45,UI,LOCK,R77,Message_Queue,500,null
2722,P24,WORKER,LOCK,R99,Mutex,null,null
2737,P96,UI,LOCK,R69,Mutex,500,5000
2751,P8,WORKER,LOCK,R98,Mutex,50,null
2764,P54,WORKER,LOCK,R120,Mutex,100,5000
2775,P23,WORKER,LOCK,R102,Message_Queue,100,5000
2788,P5,UI,LOCK,R35,Mutex,100,null
2808,P58,WORKER,LOCK,R9,Mutex,500,null
2814,P99,UI,LOCK,R120,Message_Queue,null,null
2815,P56,UI,LOCK,R14,Mutex,100,5000
2829,P35,WORKER,LOCK,R37,Message_Queue,null,null
2835,P4,WORKER,LOCK,R16,Message_Queue,50,null
2838,P5,UI,LOCK,R17,Message_Queue,100,null
2843,P19,UI,LOCK,R8,Message_Queue,50,5000
2858,P26,WORKER,LOCK,R93,Mutex,100,null
2874,P95,UI,LOCK,R4,Message_Queue,500,null
2887,P7,WORKER,LOCK,R7,Mutex,100,5000
2904,P84,UI,LOCK,R51,Message_Queue,null,null
2905,P90,WORKER,LOCK,R5,Message_Queue,50,null
2923,P55,WORKER,LOCK,R66,Mutex,null,null
2926,P70,UI,LOCK,R51,Message_Queue,null,null
2937,P81,UI,LOCK,R110,Mutex,null,null
2957,P12,WORKER,LOCK,R77,Message_Queue,100,5000
2971,P66,WORKER,LOCK,R91,Message_Queue,null,5000
2983,P49,UI,LOCK,R90,Mutex,50,5000
2985,P35,WORKER,LOCK,R69,Mutex,50,null
2991,P22,UI,LOCK,R3,Mutex,100,null
3004,P45,WORKER,LOCK,R71,Mutex,null,5000
3018,P74,WORKER,LOCK,R21,Mutex,500,5000
3031,P85,UI,LOCK,R8,Mutex,100,5000
3046,P18,UI,LOCK,R83,Message_Queue,500,5000
3057,P8,WORKER,LOCK,R72,Message_Queue,null,null
3072,P77,UI,LOCK,R8,Message_Queue,50,5000
3077,P49,UI,LOCK,R54,Message_Queue,50,5000
3079,P32,UI,LOCK,R4,Message_Queue,100,5000
3080,P52,UI,LOCK,R111,Mutex,500,5000
3094,P87,UI,LOCK,R30,Message_Queue,50,5000
3099,P46,WORKER,LOCK,R112,Mutex,500,null
3109,P97,WORKER,LOCK,R62,Message_Queue,500,5000
3114,P51,UI,LOCK,R67,Message_Queue,100,5000
3119,P75,WORKER,LOCK,R17,Mutex,null,null
3137,P9,WORKER,LOCK,R34,Message_Queue,50,5000
