timestamp,thread_id,thread_type,action,target_resource,resource_type,duration_ms,timeout_threshold
0,P1,WORKER,LOCK,R1,Mutex,null,null
10,P2,WORKER,LOCK,R2,Mutex,null,null
20,P3,WORKER,LOCK,R3,Mutex,null,null
30,P4,WORKER,LOCK,R4,Mutex,null,null
40,P5,WORKER,LOCK,R5,Mutex,null,null
50,P1,WORKER,LOCK,R2,Mutex,null,null
60,P2,WORKER,LOCK,R3,Mutex,null,null
70,P3,WORKER,LOCK,R4,Mutex,null,null
80,P4,WORKER,LOCK,R5,Mutex,null,null
90,P5,WORKER,LOCK,R1,Mutex,null,null
100,P110,UI,LOCK,R162,Mutex,null,5000
103,P77,WORKER,LOCK,R22,Mutex,null,null
114,P46,WORKER,LOCK,R225,Mutex,500,5000
133,P181,WORKER,LOCK,R45,Mutex,100,null
139,P111,UI,LOCK,R81,Mutex,100,5000
156,P22,WORKER,LOCK,R43,Mutex,50,5000
161,P163,UI,LOCK,R1,Mutex,100,5000
162,P37,WORKER,LOCK,R34,Mutex,100,5000
167,P63,WORKER,LOCK,R128,Mutex,null,null
184,P74,WORKER,LOCK,R101,Message_Queue,100,null
188,P154,WORKER,LOCK,R90,Message_Queue,50,null
198,P9,UI,LOCK,R70,Mutex,500,null
201,P44,UI,LOCK,R143,Message_Queue,50,5000
206,P127,WORKER,LOCK,R145,Mutex,100,null
226,P139,UI,LOCK,R20,Mutex,500,null
229,P169,UI,LOCK,R235,Message_Queue,null,5000
241,P74,UI,LOCK,R41,Message_Queue,50,null
258,P93,UI,LOCK,R109,Mutex,100,5000
275,P163,WORKER,LOCK,R233,Message_Queue,500,5000
293,P22,UI,LOCK,R220,Mutex,100,null
300,P76,WORKER,LOCK,R9,Message_Queue,500,5000
315,P104,UI,LOCK,R232,Message_Queue,100,null
328,P35,UI,LOCK,R20,Message_Queue,null,null
329,P200,UI,LOCK,R167,Mutex,null,null
338,P158,WORKER,LOCK,R61,Message_Queue,100,5000
356,P83,WORKER,LOCK,R38,Mutex,500,null
363,P195,UI,LOCK,R28,Mutex,500,null
368,P2,UI,LOCK,R179,Mutex,500,null
388,P117,UI,LOCK,R47,Message_Queue,null,5000
393,P1,UI,LOCK,R191,Message_Queue,100,null
394,P38,WORKER,LOCK,R74,Mutex,50,5000
395,P112,WORKER,LOCK,R90,Message_Queue,500,5000
399,P171,UI,LOCK,R185,Mutex,null,null
400,P22,UI,LOCK,R68,Message_Queue,null,null
406,P49,WORKER,LOCK,R16,Mutex,100,null
422,P75,UI,LOCK,R112,Mutex,100,5000
427,P138,WORKER,LOCK,R15,Message_Queue,null,null
441,P100,UI,LOCK,R109,Message_Queue,100,5000
453,P153,WORKER,LOCK,R207,Message_Queue,50,5000
472,P23,WORKER,LOCK,R97,Mutex,100,null
491,P1,UI,LOCK,R9,Message_Queue,null,5000
496,P58,UI,LOCK,R33,Mutex,500,null
512,P63,UI,LOCK,R62,Mutex,50,null
526,P187,UI,LOCK,R27,Message_Queue,100,5000
546,P29,UI,LOCK,R218,Mutex,500,null
561,P140,WORKER,LOCK,R174,Message_Queue,50,null
572,P49,UI,LOCK,R98,Mutex,500,null
589,P170,UI,LOCK,R100,Message_Queue,100,5000
599,P20,WORKER,LOCK,R30,Message_Queue,50,5000
610,P74,UI,LOCK,R34,Message_Queue,100,5000
629,P88,UI,LOCK,R137,Mutex,100,null
643,P34,UI,LOCK,R52,Mutex,null,null
652,P182,WORKER,LOCK,R132,Message_Queue,100,null
661,P133,WORKER,LOCK,R126,Mutex,100,5000
680,P18,WORKER,LOCK,R5,Mutex,null,null
687,P177,UI,LOCK,R84,Message_Queue,500,null
692,P98,UI,LOCK,R17,Message_Queue,50,5000
705,P90,UI,LOCK,R106,Mutex,100,5000
722,P7,UI,LOCK,R75,Mutex,100,5000
729,P145,UI,LOCK,R147,Mutex,100,5000
732,P2,UI,LOCK,R46,Message_Queue,500,null
740,P19,WORKER,LOCK,R133,Message_Queue,null,5000
757,P108,UI,LOCK,R161,Message_Queue,50,5000
767,P190,UI,LOCK,R134,Message_Queue,50,null
768,P77,WORKER,LOCK,R24,Mutex,500,5000
779,P42,UI,LOCK,R157,Message_Queue,500,null
788,P11,UI,LOCK,R54,Message_Queue,null,5000
803,P37,UI,LOCK,R168,Message_Queue,100,null
810,P126,WORKER,LOCK,R154,Message_Queue,500,5000
828,P72,UI,LOCK,R50,Mutex,50,null
832,P74,WORKER,LOCK,R110,Message_Queue,50,5000
839,P190,UI,LOCK,R101,Message_Queue,50,5000
855,P142,UI,LOCK,R209,Mutex,null,null
856,P36,WORKER,LOCK,R164,Message_Queue,500,null
859,P60,UI,LOCK,R127,Message_Queue,500,5000
877,P79,UI,LOCK,R41,Message_Queue,100,null
890,P25,UI,LOCK,R170,Mutex,null,null
902,P138,UI,LOCK,R33,Mutex,500,null
919,P152,UI,LOCK,R93,Mutex,100,null
939,P25,UI,LOCK,R96,Mutex,50,5000
941,P84,UI,LOCK,R187,Mutex,100,5000
943,P151,WORKER,LOCK,R113,Message_Queue,100,null
946,P50,WORKER,LOCK,R240,Message_Queue,100,null
956,P100,WORKER,LOCK,R88,Message_Queue,50,5000
959,P71,WORKER,LOCK,R70,Message_Queue,null,null
972,P130,WORKER,LOCK,R232,Mutex,100,null
983,P5,UI,LOCK,R159,Message_Queue,null,5000
1000,P56,UI,LOCK,R122,Mutex,100,null
1019,P9,UI,LOCK,R105,Message_Queue,100,null
1036,P162,UI,LOCK,R16,Message_Queue,100,5000
1045,P136,UI,LOCK,R128,Mutex,null,null
1055,P153,WORKER,LOCK,R129,Message_Queue,500,5000
1069,P62,UI,LOCK,R27,Message_Queue,500,5000
1071,P30,WORKER,LOCK,R174,Mutex,null,5000
1091,P29,UI,LOCK,R91,Mutex,100,5000
1097,P127,WORKER,LOCK,R168,Mutex,50,null
1114,P3,UI,LOCK,R128,Message_Queue,null,null
1126,P43,UI,LOCK,R41,Message_Queue,null,null
1145,P11,UI,LOCK,R44,Message_Queue,null,5000
1153,P59,WORKER,LOCK,R108,Message_Queue,500,null
1156,P35,WORKER,LOCK,R34,Mutex,100,null
1173,P192,WORKER,LOCK,R191,Mutex,null,null
1189,P186,WORKER,LOCK,R57,Mutex,null,5000
1202,P43,UI,LOCK,R143,Message_Queue,50,5000
1212,P67,UI,LOCK,R149,Message_Queue,100,null
1224,P16,UI,LOCK,R16,Message_Queue,500,null
1241,P41,UI,LOCK,R17,Message_Queue,500,5000
1253,P157,WORKER,LOCK,R194,Message_Queue,500,null
1262,P117,UI,LOCK,R180,Message_Queue,50,null
1276,P162,WORKER,LOCK,R22,Mutex,100,5000
1280,P115,WORKER,LOCK,R122,Message_Queue,500,null
1281,P11,UI,LOCK,R169,Message_Queue,500,null
1298,P190,UI,LOCK,R199,Mutex,100,null
1314,P176,WORKER,LOCK,R151,Mutex,100,null
1316,P145,WORKER,LOCK,R138,Mutex,null,null
1319,P42,WORKER,LOCK,R145,Mutex,100,null
1336,P117,UI,LOCK,R108,Message_Queue,100,null
1354,P77,UI,LOCK,R132,Message_Queue,100,null
1368,P154,WORKER,LOCK,R5,Mutex,100,5000
1371,P139,UI,LOCK,R46,Message_Queue,50,5000
1380,P172,WORKER,LOCK,R146,Message_Queue,null,5000
1397,P36,UI,LOCK,R66,Mutex,100,null
1407,P168,UI,LOCK,R40,Mutex,null,null
1426,P168,WORKER,LOCK,R230,Message_Queue,50,null
1428,P158,UI,LOCK,R200,Mutex,100,null
1448,P26,UI,LOCK,R51,Mutex,500,5000
1465,P174,UI,LOCK,R39,Mutex,500,null
1485,P33,UI,LOCK,R180,Mutex,50,5000
1500,P147,UI,LOCK,R85,Message_Queue,100,5000
1515,P4,UI,LOCK,R96,Message_Queue,500,null
1531,P24,UI,LOCK,R183,Message_Queue,500,null
1532,P133,UI,LOCK,R155,Mutex,50,5000
1538,P120,WORKER,LOCK,R98,Message_Queue,500,null
1545,P125,WORKER,LOCK,R194,Mutex,50,5000
1559,P116,UI,LOCK,R218,Mutex,100,5000
1579,P137,UI,LOCK,R30,Message_Queue,50,5000
1586,P5,UI,LOCK,R79,Message_Queue,500,5000
1598,P184,WORKER,LOCK,R40,Mutex,500,null
1612,P43,WORKER,LOCK,R152,Mutex,50,null
1631,P58,UI,LOCK,R156,Mutex,500,null
1642,P13,WORKER,LOCK,R204,Mutex,50,5000
1658,P42,WORKER,LOCK,R108,Message_Queue,50,null
1676,P66,UI,LOCK,R166,Mutex,null,5000
1696,P135,UI,LOCK,R168,Mutex,50,null
1712,P154,WORKER,LOCK,R197,Mutex,100,null
1725,P50,WORKER,LOCK,R215,Message_Queue,100,null
1745,P187,WORKER,LOCK,R198,Mutex,null,5000
1750,P78,WORKER,LOCK,R226,Message_Queue,null,5000
1757,P135,UI,LOCK,R34,Message_Queue,50,5000
1764,P40,UI,LOCK,R51,Mutex,100,5000
1774,P39,UI,LOCK,R238,Mutex,null,null
1784,P44,WORKER,LOCK,R100,Message_Queue,500,5000
1793,P11,UI,LOCK,R235,Message_Queue,500,5000
1796,P175,WORKER,LOCK,R183,Mutex,500,null
1804,P11,WORKER,LOCK,R149,Message_Queue,500,null
1807,P179,UI,LOCK,R89,Message_Queue,100,null
1809,P43,UI,LOCK,R9,Message_Queue,500,null
1812,P151,UI,LOCK,R166,Message_Queue,null,null
1831,P16,UI,LOCK,R67,Message_Queue,500,null
1851,P174,UI,LOCK,R50,Mutex,100,5000
1868,P174,UI,LOCK,R15,Message_Queue,null,null
1876,P175,UI,LOCK,R84,Message_Queue,50,null
1888,P119,UI,LOCK,R27,Mutex,500,5000
1899,P106,UI,LOCK,R109,Message_Queue,500,null
1901,P12,WORKER,LOCK,R119,Message_Queue,100,5000
1908,P113,WORKER,LOCK,R148,Message_Queue,null,5000
1912,P87,WORKER,LOCK,R187,Mutex,null,null
1916,P107,WORKER,LOCK,R233,Mutex,50,null
1932,P157,WORKER,LOCK,R100,Mutex,null,null
1950,P198,WORKER,LOCK,R105,Mutex,null,5000
1960,P21,WORKER,LOCK,R204,Message_Queue,null,5000
1964,P141,UI,LOCK,R5,Message_Queue,50,5000
1965,P96,UI,LOCK,R44,Mutex,100,null
1973,P28,WORKER,LOCK,R18,Mutex,50,null
1990,P9,UI,LOCK,R1,Mutex,100,5000
1998,P20,WORKER,LOCK,R204,Mutex,50,null
2005,P83,WORKER,LOCK,R44,Mutex,100,5000
2011,P138,UI,LOCK,R53,Mutex,500,null
2014,P78,WORKER,LOCK,R95,Message_Queue,100,5000
2026,P195,WORKER,LOCK,R115,Mutex,500,5000
2045,P21,UI,LOCK,R177,Message_Queue,50,null
2050,P145,UI,LOCK,R173,Mutex,500,5000
2070,P86,UI,LOCK,R177,Mutex,500,5000
2072,P71,UI,LOCK,R152,Message_Queue,50,5000
2074,P127,UI,LOCK,R30,Mutex,100,5000
2090,P85,WORKER,LOCK,R64,Mutex,50,5000
2096,P147,UI,LOCK,R136,Message_Queue,100,null
2110,P184,WORKER,LOCK,R217,Mutex,500,null
2124,P88,WORKER,LOCK,R207,Message_Queue,500,5000
2142,P112,UI,LOCK,R148,Mutex,null,5000
2152,P129,WORKER,LOCK,R162,Message_Queue,null,5000
2156,P145,UI,LOCK,R85,Message_Queue,50,null
2161,P117,UI,LOCK,R135,Mutex,50,null
2177,P134,WORKER,LOCK,R43,Mutex,100,null
2196,P140,UI,LOCK,R129,Mutex,50,null
2205,P124,UI,LOCK,R199,Mutex,null,5000
2210,P170,WORKER,LOCK,R198,Mutex,500,null
2228,P42,WORKER,LOCK,R87,Mutex,50,5000
2230,P35,WORKER,LOCK,R145,Message_Queue,50,5000
2235,P70,UI,LOCK,R230,Message_Queue,null,5000
2253,P97,WORKER,LOCK,R83,Message_Queue,50,5000
2270,P30,UI,LOCK,R80,Message_Queue,500,5000
2278,P67,WORKER,LOCK,R106,Mutex,100,5000
2291,P63,WORKER,LOCK,R87,Mutex,null,5000
2294,P167,UI,LOCK,R217,Message_Queue,50,5000
2306,P28,WORKER,LOCK,R73,Message_Queue,null,5000
2314,P104,WORKER,LOCK,R37,Mutex,50,null
2325,P2,WORKER,LOCK,R67,Message_Queue,50,5000
2335,P118,WORKER,LOCK,R99,Message_Queue,50,5000
2348,P21,UI,LOCK,R19,Message_Queue,100,5000
2356,P181,UI,LOCK,R172,Message_Queue,null,5000
2376,P55,UI,LOCK,R33,Message_Queue,100,null
2393,P143,UI,LOCK,R1,Mutex,null,null
2405,P74,WORKER,LOCK,R179,Message_Queue,50,5000
2414,P41,WORKER,LOCK,R21,Message_Queue,null,5000
2430,P77,WORKER,LOCK,R236,Mutex,100,5000
2448,P39,UI,LOCK,R221,Message_Queue,null,null
2456,P159,WORKER,LOCK,R15,Mutex,50,5000
2458,P11,UI,LOCK,R227,Message_Queue,null,null
2476,P139,WORKER,LOCK,R57,Mutex,50,5000
2482,P64,UI,LOCK,R233,Message_Queue,50,null
2487,P97,UI,LOCK,R190,Mutex,50,null
2496,P118,UI,LOCK,R33,Message_Queue,100,null
2500,P123,WORKER,LOCK,R24,Message_Queue,500,5000
2506,P170,UI,LOCK,R235,Message_Queue,500,null
2516,P168,UI,LOCK,R170,Message_Queue,50,5000
2520,P127,WORKER,LOCK,R29,Mutex,null,null
2532,P125,UI,LOCK,R113,Message_Queue,50,5000
2551,P178,WORKER,LOCK,R147,Message_Queue,500,null
2557,P180,WORKER,LOCK,R165,Mutex,100,null
2572,P175,WORKER,LOCK,R215,Message_Queue,50,5000
2579,P46,WORKER,LOCK,R19,Message_Queue,50,null
2588,P62,UI,LOCK,R77,Message_Queue,50,null
2605,P50,WORKER,LOCK,R171,Message_Queue,50,null
2606,P92,WORKER,LOCK,R87,Mutex,50,5000
2614,P163,UI,LOCK,R146,Message_Queue,500,5000
2631,P36,UI,LOCK,R25,Mutex,100,5000
2637,P5,UI,LOCK,R195,Message_Queue,100,5000
2657,P63,UI,LOCK,R66,Message_Queue,50,null
2670,P131,UI,LOCK,R97,Mutex,500,null
2681,P93,WORKER,LOCK,R81,Message_Queue,500,null
2694,P164,WORKER,LOCK,R87,Mutex,null,5000
2706,P178,UI,LOCK,R146,Message_Queue,500,5000
2720,P4,UI,LOCK,R182,Message_Queue,null,5000
2721,P98,WORKER,LOCK,R133,Mutex,100,null
2739,P143,UI,LOCK,R189,Mutex,null,5000
2744,P107,WORKER,LOCK,R92,Mutex,50,null
2748,P150,UI,LOCK,R203,Message_Queue,500,5000
2754,P20,WORKER,LOCK,R88,Message_Queue,500,null
2770,P88,UI,LOCK,R121,Mutex,50,5000
2787,P31,WORKER,LOCK,R14,Message_Queue,null,null
2791,P176,UI,LOCK,R165,Mutex,500,5000
2809,P77,UI,LOCK,R194,Mutex,500,null
2818,P189,UI,LOCK,R226,Message_Queue,100,null
2821,P196,WORKER,LOCK,R41,Mutex,500,null
2840,P136,WORKER,LOCK,R180,Mutex,null,5000
2860,P56,UI,LOCK,R173,Mutex,100,null
2879,P139,UI,LOCK,R131,Mutex,null,5000
2890,P180,WORKER,LOCK,R79,Mutex,null,5000
2909,P34,UI,LOCK,R221,Message_Queue,100,null
2928,P49,WORKER,LOCK,R47,Mutex,100,5000
2944,P166,UI,LOCK,R230,Mutex,500,null
2949,P171,WORKER,LOCK,R185,Mutex,null,null
2964,P17,UI,LOCK,R143,Mutex,500,5000
2982,P22,WORKER,LOCK,R141,Message_Queue,null,5000
2988,P5,UI,LOCK,R173,Mutex,50,null
3002,P127,WORKER,LOCK,R44,Message_Queue,50,null
3012,P66,UI,LOCK,R186,Message_Queue,null,5000
3016,P82,WORKER,LOCK,R44,Mutex,100,5000
3024,P117,UI,LOCK,R55,Mutex,100,null
3042,P42,UI,LOCK,R42,Mutex,50,null
3058,P150,WORKER,LOCK,R149,Message_Queue,500,5000
3078,P81,UI,LOCK,R44,Mutex,50,null
3093,P200,WORKER,LOCK,R92,Message_Queue,100,5000
3110,P91,UI,LOCK,R121,Message_Queue,50,null
3111,P42,UI,LOCK,R58,Mutex,100,5000
3112,P137,WORKER,LOCK,R210,Mutex,500,null
3129,P114,WORKER,LOCK,R166,Message_Queue,null,5000
3148,P92,WORKER,LOCK,R132,Mutex,500,5000
3153,P1,UI,LOCK,R53,Mutex,500,null
3167,P169,UI,LOCK,R225,Mutex,100,null
3180,P24,UI,LOCK,R75,Mutex,500,5000
3191,P136,UI,LOCK,R144,Message_Queue,50,5000
3197,P196,UI,LOCK,R222,Message_Queue,100,null
3201,P24,UI,LOCK,R205,Mutex,null,5000
3205,P11,WORKER,LOCK,R205,Mutex,500,null
3215,P9,WORKER,LOCK,R68,Message_Queue,50,null
3229,P166,UI,LOCK,R42,Message_Queue,50,null
3243,P31,WORKER,LOCK,R48,Message_Queue,500,5000
3260,P9,WORKER,LOCK,R224,Mutex,null,null
3265,P175,WORKER,LOCK,R91,Message_Queue,null,5000
3280,P63,WORKER,LOCK,R36,Message_Queue,50,null
3294,P166,WORKER,LOCK,R58,Mutex,100,null
3299,P51,WORKER,LOCK,R13,Message_Queue,50,5000
3308,P183,UI,LOCK,R75,Message_Queue,100,5000
3310,P4,WORKER,LOCK,R70,Message_Queue,500,5000
3313,P68,WORKER,LOCK,R233,Message_Queue,100,5000
3326,P54,WORKER,LOCK,R70,Mutex,500,5000
3341,P71,WORKER,LOCK,R198,Message_Queue,500,5000
3357,P23,UI,LOCK,R144,Mutex,100,5000
3376,P166,WORKER,LOCK,R77,Mutex,null,5000
